[2023-05-30 10:26:54,072][MainThread:8752][task_id:django.utils.autoreload][autoreload.py:266][INFO][F:\AutoTestCode(1)\TestAmazonCode\AmzonSelenium.py changed, reloading.]
[2023-05-30 10:26:55,724][MainThread:29000][task_id:django.utils.autoreload][autoreload.py:668][INFO][Watching for file changes with StatReloader]
[2023-05-30 10:27:04,399][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:49][INFO][成功进入amazon主页]
[2023-05-30 10:27:12,143][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:61][INFO][成功登录]
[2023-05-30 10:27:14,199][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:27:14,295][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:27:24,322][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Unsupported type: <class 'playwright.async_api._generated.Locator'>]
[2023-05-30 10:27:24,322][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Unsupported type: <class 'playwright.async_api._generated.Locator'>]
[2023-05-30 10:27:25,984][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Unsupported type: <class 'playwright.async_api._generated.Locator'>]
[2023-05-30 10:27:25,984][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Unsupported type: <class 'playwright.async_api._generated.Locator'>]
[2023-05-30 10:27:26,512][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:27:27,985][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:27:28,306][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Unsupported type: <class 'playwright.async_api._generated.Locator'>]
[2023-05-30 10:27:28,306][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Unsupported type: <class 'playwright.async_api._generated.Locator'>]
[2023-05-30 10:27:36,079][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Unsupported type: <class 'playwright.async_api._generated.Locator'>]
[2023-05-30 10:27:36,079][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Unsupported type: <class 'playwright.async_api._generated.Locator'>]
[2023-05-30 10:27:37,060][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Unsupported type: <class 'playwright.async_api._generated.Locator'>]
[2023-05-30 10:27:37,060][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Unsupported type: <class 'playwright.async_api._generated.Locator'>]
[2023-05-30 10:27:38,063][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:27:39,145][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:27:39,617][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Unsupported type: <class 'playwright.async_api._generated.Locator'>]
[2023-05-30 10:27:39,617][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Unsupported type: <class 'playwright.async_api._generated.Locator'>]
